game_state,user_action,attempt,caregiver_feedback,react_time,caregiver_assistance,user_react_time,from,elapsed_time,to,timeout,token_id
0,2,0,0,10,0,0,,0,,0,
0,2,1,0,10,0,0,,0,,1,
0,0,2,0,5.325,0,1,7,3.427,1,2,565
0,2,0,0,10,0,0,,0,,2,
0,0,1,0,2.711,0,2,17,0.565,2,3,499
1,2,0,0,10,0,0,,0,,3,
1,0,1,0,0.0,0,2,18,0.0,3,4,321
1,2,0,0,10,0,0,,0,,4,
1,0,1,0,9.753,0,1,12,0.774,4,5,311
2,1,0,0,9.602,0,1,14,0.675,14,5,252
2,0,1,0,2.905,0,2,11,1.097,5,5,177
