game_state,user_action,attempt,caregiver_feedback,react_time,caregiver_assistance,user_react_time,from,elapsed_time,to,timeout,token_id
0,2,0,0,10,0,0,,0,,0,
0,0,1,0,0.0,0,2,16,0.0,1,1,1703
0,2,0,0,10,0,0,,0,,1,
0,0,1,0,0.89,0,2,15,3.038,2,2,1653
1,0,0,0,4.675,0,2,14,6.28,3,2,1631
1,2,0,0,10,0,0,,0,,2,
1,0,1,0,3.106,0,2,7,0.82,4,3,1403
2,2,0,0,10,0,0,,0,,3,
2,0,1,0,0.491,0,2,10,1.104,5,4,1381
