game_state,user_action,attempt,caregiver_feedback,react_time,caregiver_assistance,user_react_time,from,elapsed_time,to,timeout,token_id
0,1,0,0,11.797,0,0,20,1.907,20,0,693
0,0,1,0,14.894,0,0,13,2.139,1,0,947
0,2,0,0,15,0,0,,0,,0,
0,0,1,0,1.026,0,2,20,1.448,2,1,693
1,1,0,0,1.911,0,2,6,1.002,0,1,391
1,1,1,0,0.0,0,2,6,0.0,6,1,391
1,1,2,0,0.0,0,2,19,0.0,3,1,135
