game_state,user_action,attempt,caregiver_feedback,react_time,caregiver_assistance,user_react_time,from,elapsed_time,to,timeout,token_id
0,0,0,0,11.201,0,0,16,1.48,1,0,947
0,1,0,0,13.465,0,0,2,0.826,17,0,906
0,2,1,0,15,0,0,,0,,0,
0,0,2,0,6.204,0,1,15,1.756,2,1,693
1,2,0,0,15,0,0,,0,,1,
1,0,1,0,5.208,0,1,18,0.972,3,2,537
1,0,0,0,14.934,0,0,11,2.73,4,2,391
2,0,0,0,13.62,0,0,14,0.858,5,2,373
