game_state,user_action,attempt,caregiver_feedback,react_time,caregiver_assistance,user_react_time,from,elapsed_time,to,timeout,token_id
0,2,0,0,15,0,0,,0,,0,
0,2,1,0,15,0,0,,0,,1,
0,0,2,0,4.932,0,2,20,0.931,1,2,715
0,2,0,0,15,0,0,,0,,2,
0,0,1,0,0.0,0,2,15,0.0,2,3,671
1,0,0,0,12.199,0,0,18,0.652,3,3,667
1,0,0,0,4.848,0,2,8,0.755,4,3,661
2,0,0,0,14.396,0,0,9,0.754,5,3,619
