game_state,user_action,attempt,caregiver_feedback,react_time,caregiver_assistance,user_react_time,from,elapsed_time,to,timeout,token_id
0,2,0,0,15,0,0,,0,,0,
0,0,1,0,0.0,0,2,16,0.0,1,1,565
0,0,0,0,9.46,0,1,20,1.097,2,1,499
1,2,0,0,15,0,0,,0,,1,
1,1,1,0,3.861,0,2,3,0.533,13,2,177
1,0,2,0,3.841,0,2,15,0.985,3,2,321
1,0,0,0,10.13,0,0,10,0.594,4,2,311
2,0,0,0,1.057,0,2,13,0.56,5,2,177
