game_state,user_action,attempt,caregiver_feedback,react_time,caregiver_assistance,user_react_time,from,elapsed_time,to,timeout,token_id
0,2,0,0,10,0,0,,0,,0,
0,0,1,0,0.0,0,2,10,0.0,1,1,565
0,0,0,0,4.891,0,2,15,0.759,2,1,499
1,2,0,0,10,0,0,,0,,1,
1,0,1,0,2.537,0,2,17,0.708,3,2,321
1,2,0,0,10,0,0,,0,,2,
1,0,1,0,3.199,0,2,18,0.886,4,3,311
2,2,0,0,10,0,0,,0,,3,
2,0,1,0,8.548,0,1,7,0.512,5,4,177
