game_state,user_action,attempt,caregiver_feedback,react_time,caregiver_assistance,user_react_time,from,elapsed_time,to,timeout,token_id
0,1,0,0,6.109,0,1,19,1.6,19,0,1632
0,0,1,0,2.227,0,2,16,3.957,1,0,1887
0,2,0,0,10,0,0,,0,,0,
0,0,1,0,0.0,0,2,18,0.0,2,1,1565
1,2,0,0,10,0,0,,0,,1,
1,0,1,0,2.89,0,2,7,0.508,3,2,1473
1,1,0,0,8.59,0,1,4,1.708,11,2,1305
1,0,1,0,1.574,0,2,8,0.355,4,2,1457
2,0,0,0,7.099,0,1,11,1.096,5,2,1305
