game_state,user_action,attempt,caregiver_feedback,react_time,caregiver_assistance,user_react_time,from,elapsed_time,to,timeout,token_id
0,2,0,0,15,0,0,,0,,0,
0,1,1,0,1.885,0,2,18,1.902,18,1,671
0,0,2,0,7.845,0,1,15,1.8,1,1,715
0,1,0,0,5.989,0,1,13,1.748,13,1,117
0,2,1,0,15,0,0,,0,,1,
0,0,2,0,1.764,0,2,18,1.476,2,2,671
1,0,0,0,7.684,0,1,20,1.637,3,2,667
1,1,0,0,4.853,0,2,18,1.175,17,2,619
1,0,1,0,3.893,0,2,16,1.652,4,2,661
2,0,0,0,12.942,0,0,17,1.958,5,2,619
