game_state,user_action,attempt,caregiver_feedback,react_time,caregiver_assistance,user_react_time,from,elapsed_time,to,timeout,token_id
0,2,0,0,10,0,0,,0,,0,
0,0,1,0,1.964,0,2,14,1.048,1,1,1601
0,2,0,0,10,0,0,,0,,1,
0,1,1,0,4.749,0,2,2,0.671,6,2,1279
0,2,2,0,10,0,0,,0,,2,
0,0,3,0,0.312,0,2,9,0.641,2,3,1427
1,2,0,0,10,0,0,,0,,3,
1,0,1,0,1.447,0,2,6,0.677,3,4,1279
1,2,0,0,10,0,0,,0,,4,
1,0,1,0,0.0,0,2,20,0.0,4,5,1213
2,2,0,0,10,0,0,,0,,5,
2,0,1,0,3.179,0,2,16,2.133,5,6,1085
