game_state,user_action,attempt,caregiver_feedback,react_time,caregiver_assistance,user_react_time,from,elapsed_time,to,timeout,token_id
0,0,0,0,0.0,0,2,1,0.0,1,0,715
0,0,0,0,0.0,0,2,7,0.0,2,0,671
1,2,0,0,15,0,0,,0,,0,
1,0,1,0,0.0,0,2,16,0.0,3,1,667
1,1,0,0,0.0,0,2,12,0.0,0,1,661
1,0,1,0,0.0,0,2,12,0.0,4,1,661
2,1,0,0,0.0,0,2,14,0.0,0,1,619
2,0,1,0,0.0,0,2,14,0.0,5,1,619
