game_state,user_action,attempt,caregiver_feedback,react_time,caregiver_assistance,user_react_time,from,elapsed_time,to,timeout,token_id
0,2,0,0,10,0,0,,0,,0,
0,0,1,0,3.002,0,2,6,0.827,1,1,1887
0,2,0,0,10,0,0,,0,,1,
0,1,1,0,0.0,0,2,2,0.0,12,2,1473
0,0,2,0,9.698,0,1,13,0.61,2,2,1565
1,0,0,0,3.977,0,2,12,0.622,3,2,1473
1,2,0,0,10,0,0,,0,,2,
1,0,1,0,5.264,0,1,9,0.346,4,3,1457
2,2,0,0,10,0,0,,0,,3,
2,1,1,0,1.478,0,2,1,1.102,0,4,1887
