game_state,user_action,attempt,caregiver_feedback,react_time,caregiver_assistance,user_react_time,from,elapsed_time,to,timeout,token_id
0,0,0,0,5.945,0,1,17,0.873,1,0,1601
0,2,0,0,10,0,0,,0,,0,
0,0,1,0,3.063,0,2,13,0.438,2,1,1427
1,0,0,0,7.479,0,1,15,0.586,3,1,1279
1,0,0,0,8.158,0,1,19,4.108,4,1,1213
2,1,0,0,1.516,0,2,9,0.798,9,1,1252
2,1,1,0,1.76,0,2,8,0.673,8,1,1134
2,1,2,0,1.106,0,2,5,0.499,8,1,1134
2,2,3,0,10,0,0,,0,,1,
