game_state,user_action,attempt,caregiver_feedback,react_time,caregiver_assistance,user_react_time,from,elapsed_time,to,timeout,token_id
0,2,0,0,15,0,0,,0,,0,
0,0,1,0,4.097,0,2,19,1.285,1,1,947
0,2,0,0,15,0,0,,0,,1,
0,1,1,0,9.683,0,1,7,0.937,7,2,693
0,0,2,0,4.63,0,2,7,0.616,2,2,693
1,1,0,0,13.093,0,0,10,1.727,10,2,391
1,0,1,0,1.747,0,2,20,4.212,3,2,537
1,2,0,0,15,0,0,,0,,2,
1,0,1,0,0.0,0,2,10,0.0,4,3,391
2,1,0,0,0.0,0,2,13,0.0,0,3,373
2,0,1,0,0.0,0,2,13,0.0,5,3,373
