game_state,user_action,attempt,caregiver_feedback,react_time,caregiver_assistance,user_react_time,from,elapsed_time,to,timeout,token_id
0,2,0,0,15,0,0,,0,,0,
0,0,1,0,2.236,0,2,6,0.491,1,1,565
0,0,0,0,11.634,0,0,14,1.317,2,1,499
1,2,0,0,15,0,0,,0,,1,
1,0,1,0,6.867,0,1,20,0.951,3,2,321
1,2,0,0,15,0,0,,0,,2,
1,0,1,0,6.159,0,1,15,1.017,4,3,311
2,0,0,0,14.126,0,0,16,1.78,5,3,177
