game_state,user_action,attempt,caregiver_feedback,react_time,caregiver_assistance,user_react_time,from,elapsed_time,to,timeout,token_id
0,0,0,0,7.505,0,1,8,0.507,1,0,565
0,1,0,0,1.924,0,2,2,1.72,20,0,540
0,2,1,0,15,0,0,,0,,0,
0,0,2,0,0.0,0,2,9,0.0,2,1,499
1,2,0,0,15,0,0,,0,,1,
1,0,1,0,0.0,0,2,6,0.0,3,2,321
1,2,0,0,15,0,0,,0,,2,
1,0,1,0,0.0,0,2,18,0.0,4,3,311
2,2,0,0,15,0,0,,0,,3,
2,0,1,0,2.055,0,2,10,0.459,5,4,177
