game_state,user_action,attempt,caregiver_feedback,react_time,caregiver_assistance,user_react_time,from,elapsed_time,to,timeout,token_id
0,2,0,0,15,0,0,,0,,0,
0,0,1,0,8.254,0,1,20,1.257,1,1,947
0,2,0,0,15,0,0,,0,,1,
0,0,1,0,12.698,0,0,16,0.973,2,2,693
1,2,0,0,15,0,0,,0,,2,
1,0,1,0,4.896,0,2,19,1.115,3,3,537
1,2,0,0,15,0,0,,0,,3,
1,0,1,0,6.259,0,1,6,1.062,4,4,391
2,0,0,0,12.728,0,0,7,0.785,5,4,373
