game_state,user_action,attempt,caregiver_feedback,react_time,caregiver_assistance,user_react_time,from,elapsed_time,to,timeout,token_id
0,2,0,0,15,0,0,,0,,0,
0,0,1,0,5.192,0,1,14,2.13,1,1,565
0,2,0,0,15,0,0,,0,,1,
0,0,1,0,0.0,0,2,17,0.0,2,2,499
1,0,0,0,9.164,0,1,20,1.16,3,2,321
1,1,0,0,2.604,0,2,6,2.689,6,2,177
1,0,1,0,5.647,0,1,15,4.126,4,2,311
2,2,0,0,15,0,0,,0,,2,
2,0,1,0,0.0,0,2,6,0.0,5,3,177
