game_state,user_action,attempt,caregiver_feedback,react_time,caregiver_assistance,user_react_time,from,elapsed_time,to,timeout,token_id
0,2,0,0,15,0,0,,0,,0,
0,0,1,0,5.402,0,1,6,0.949,1,1,947
0,2,0,0,15,0,0,,0,,1,
0,2,1,0,15,0,0,,0,,2,
0,0,2,0,2.713,0,2,7,1.855,2,3,693
1,2,0,0,15,0,0,,0,,3,
1,0,1,0,12.77,0,0,16,0.84,3,4,537
1,1,0,0,9.377,0,1,19,1.707,19,4,135
1,0,1,0,0.5,0,2,18,0.988,4,4,391
2,1,0,0,2.761,0,2,5,1.458,19,4,135
2,0,1,0,9.648,0,1,8,0.627,5,4,373
