game_state,user_action,attempt,caregiver_feedback,react_time,caregiver_assistance,user_react_time,from,elapsed_time,to,timeout,token_id
0,0,0,0,9.16,0,1,18,1.003,1,0,1703
0,0,0,0,6.655,0,1,14,0.431,2,0,1653
1,0,0,0,3.501,0,2,11,0.759,3,0,1631
1,2,0,0,10,0,0,,0,,0,
1,0,1,0,3.468,0,2,6,0.676,4,1,1403
2,0,0,0,1.332,0,2,12,0.625,5,1,1381
