game_state,user_action,attempt,caregiver_feedback,react_time,caregiver_assistance,user_react_time,from,elapsed_time,to,timeout,token_id
0,2,0,0,15,0,0,,0,,0,
0,0,1,0,0.0,0,2,11,0.0,1,1,715
0,1,0,0,13.553,0,0,2,0.665,6,1,593
0,1,1,0,6.119,0,1,2,1.079,12,1,667
0,0,2,0,2.945,0,2,14,1.673,2,1,671
1,0,0,0,13.892,0,0,12,0.918,3,1,667
1,2,0,0,15,0,0,,0,,1,
1,1,1,0,11.742,0,0,4,2.408,19,2,619
1,0,2,0,8.696,0,1,18,1.183,4,2,661
2,2,0,0,15,0,0,,0,,2,
2,0,1,0,8.775,0,1,19,1.018,5,3,619
