game_state,user_action,attempt,caregiver_feedback,react_time,caregiver_assistance,user_react_time,from,elapsed_time,to,timeout,token_id
0,0,0,0,8.71,0,1,19,1.295,1,0,1601
0,0,0,0,8.692,0,1,20,0.993,2,0,1427
1,2,0,0,10,0,0,,0,,0,
1,0,1,0,0.0,0,2,8,0.0,3,1,1279
1,2,0,0,10,0,0,,0,,1,
1,0,1,0,0.0,0,2,6,0.0,4,2,1213
2,1,0,0,6.559,0,1,5,0.886,17,2,1079
2,0,1,0,3.206,0,2,13,0.468,5,2,1085
